id,wea_conditions,wea_temp,wea_dptemp,wea_humidity,wea_windspeed,wea_winddir,wea_visibility,wea_pressure,wea_precipitation,wea_fog,wea_rain,wea_snow
8022,Partly_Cloudy,26.1,16.7,56,13,170,11.3,30,,No,No,No
8390,Clear,13.3,-8.3,22,13,60,16.1,30.5,,No,No,No
2774,Light_Rain,10,6.7,80,,0,12.9,29.2,0,No,Y,No
971,Clear,2.2,-9.4,43,7.4,0,16.1,30.1,,No,No,No
8092,Partly_Cloudy,23.9,20,79,11.1,0,16.1,29.9,,No,No,No
6421,Clear,13.3,5.6,60,9.3,0,16.1,30.1,,No,No,No
923,Snow,-3.3,-6.1,81,14.8,60,0.8,30.4,0.5,No,No,Y
3430,Mostly_Cloudy,0,-11.1,44,0,0,16.1,30.1,,No,No,No
1326,Haze,21.7,17.8,78,0,0,8,30.1,,No,No,No
7368,Overcast,13.3,5.6,60,9.3,0,16.1,29.8,,No,No,No
1489,Snow,-3.9,-6.7,81,18.5,50,0.8,30.1,0.8,No,No,Y
859,Light_Rain,3.9,0.6,79,9.3,0,16.1,29.9,0.5,No,Y,No
4347,Overcast,8.3,6.1,86,7.4,40,4.8,29.6,0,No,No,No
6201,Partly_Cloudy,6.7,-13.9,22,13,320,16.1,30.1,,No,No,No
942,Scattered_Clouds,9.4,-12.2,21,22.2,290,16.1,29.8,,No,No,No
3030,Mostly_Cloudy,5.6,-3.3,53,16.7,290,16.1,30,,No,No,No
1516,Clear,28.9,15,43,,0,12.9,30.1,,No,No,No
7634,Partly_Cloudy,3.9,-1.7,67,14.8,310,16.1,29.8,,No,No,No
1884,Clear,20,10.6,55,20.4,60,16.1,30.3,,No,No,No
4078,Overcast,6.1,1.1,71,7.4,0,16.1,30.4,,No,No,No
5243,Clear,12.8,-3.3,33,9.3,0,16.1,29.8,,No,No,No
6445,Light_Rain,5,2.8,86,20.4,60,4,30.1,0.8,No,Y,No
4895,Overcast,16.7,14.4,86,0,0,11.3,30,,No,No,No
6687,Overcast,10,7.8,86,20.4,70,14.5,29.7,0,No,No,No
7938,Overcast,4.4,-1.7,65,24.1,260,16.1,29.5,,No,No,No
5003,Clear,11.1,5,66,7.4,0,16.1,30,,No,No,No
7336,Clear,4.4,-3.9,55,7.4,290,16.1,30.3,,No,No,No
3966,Clear,18.9,5,40,5.6,0,16.1,29.9,,No,No,No
2434,Unknown,15,3,45,,0,,,,No,No,No
5266,Overcast,4.4,2.8,89,7.4,0,8,30,0.3,No,No,No
2068,Clear,21.7,5,34,13,50,16.1,30,,No,No,No
5676,Snow,-3.9,-7.8,75,13,60,0.8,30.4,0,No,No,Y
7560,Clear,16.7,-7.8,18,,0,16.1,30.3,,No,No,No
3371,Clear,16.1,-1.1,31,9.3,0,16.1,30.2,,No,No,No
4688,Overcast,11.1,2.2,54,7.4,60,16.1,30.1,,No,No,No
515,Overcast,14.4,12.2,87,9.3,0,16.1,29.9,,No,No,No
7405,Overcast,8.3,6.7,90,9.3,330,4.8,29.6,,No,No,No
2645,Overcast,12.2,8.9,80,7.4,70,16.1,29.9,,No,No,No
8447,Partly_Cloudy,26.7,17.2,56,5.6,0,12.9,30,,No,No,No
5904,Light_Rain,11.1,10,93,11.1,0,8,29.9,0.3,No,Y,No
5518,Clear,20,11.7,59,0,0,14.5,30.1,,No,No,No
1126,Clear,2.2,-15,27,9.3,270,16.1,30.4,,No,No,No
6703,Clear,14.4,6.1,58,9.3,0,16.1,30,,No,No,No
5032,Clear,13.3,11.1,87,5.6,30,12.9,30.3,,No,No,No
6037,Light_Snow,-0.6,-3.3,82,14.8,70,4,30.1,0.5,No,No,Y
852,Clear,20,13.9,68,5.6,70,16.1,30.1,,No,No,No
4225,Clear,12.2,2.8,53,5.6,310,16.1,30.2,,No,No,No
5756,Overcast,7.8,5.6,86,9.3,10,8,29.8,,No,No,No
2828,Light_Snow,-4.4,-7.2,81,31.5,60,1.2,29.9,0.3,No,No,Y
1259,Mostly_Cloudy,11.7,2.8,55,9.3,0,16.1,30,,No,No,No
3928,Overcast,5.6,-1.7,60,5.6,280,16.1,29.8,,No,No,No
4882,Clear,17.8,6.1,46,7.4,0,16.1,30.1,,No,No,No
5178,Overcast,7.2,5,86,9.3,0,11.3,29.8,,No,No,No
8140,Overcast,10,2.2,59,5.6,200,16.1,30.1,,No,No,No
6152,Clear,22.2,15.6,66,5.6,0,16.1,30.1,,No,No,No
1292,Clear,-7.2,-20,36,11.1,0,16.1,30.6,,No,No,No
4832,Clear,7.2,-13.3,22,0,0,16.1,30,,No,No,No
6265,Clear,25,11.1,42,11.1,0,16.1,30.1,,No,No,No
7381,Overcast,2.8,-1.1,76,22.2,70,11.3,30.3,,No,No,No
8465,Overcast,18.9,16.7,87,5.6,0,4.8,30.1,,No,No,No
7742,Overcast,3.9,-6.7,46,16.7,70,16.1,30.1,,No,No,No
322,Clear,27.2,18.9,60,,0,16.1,29.8,,No,No,No
177,Light_Rain,13.3,12.2,93,11.1,150,4,29.9,1,No,Y,No
1702,Clear,6.7,-3.9,47,7.4,270,16.1,30.1,,No,No,No
458,Clear,1.1,-16.1,27,5.6,350,16.1,30.2,,No,No,No
31,Clear,12.8,5.6,62,16.7,280,16.1,30.1,,No,No,No
4658,Scattered_Clouds,24.4,18.9,71,11.1,0,14.5,29.9,,No,No,No
7506,Partly_Cloudy,6.1,1.1,71,0,0,16.1,30.4,,No,No,No
1762,Light_Rain,20.6,19.4,93,0,0,9.7,30,2.3,No,Y,No
1653,Clear,24,11,44,5.6,280,16.1,30,,No,No,No
1168,Partly_Cloudy,3.3,-12.8,30,0,0,16.1,30,,No,No,No
645,Clear,6.7,-2.8,51,0,0,16.1,30.2,,No,No,No
4100,Clear,-2.2,-16.1,34,11.1,30,16.1,30.5,,No,No,No
2125,Clear,-9.4,-26.7,24,7.4,0,16.1,30.5,,No,No,No
158,Overcast,12.8,-4.4,30,16.7,90,16.1,30.1,,No,No,No
4998,Clear,10,6.1,77,0,0,16.1,29.9,,No,No,No
2014,Clear,31.7,8.9,24,7.4,0,12.9,30,,No,No,No
1495,Rain,21.1,20,93,0,0,6.4,30,2.8,No,Y,No
866,Clear,6.7,-6.7,38,,0,16.1,29.8,,No,No,No
7657,Rain,5,3.3,89,16.7,70,2.8,29.9,0,No,Y,No
5094,Clear,0,-15.6,31,9.3,250,16.1,30.2,,No,No,No
419,Unknown,15,4,48,,0,,,,No,No,No
7355,Overcast,1.7,0,89,27.8,70,4.8,30.2,0.3,No,No,No
1024,Clear,-8.9,-17.2,52,25.9,290,16.1,30,,No,No,No
6649,Clear,24.4,10,40,7.4,280,12.9,30.1,,No,No,No
1945,Clear,-9.4,-26.1,25,9.3,0,16.1,30.5,,No,No,No
6582,Clear,22.2,12.8,55,11.1,100,16.1,30.1,,No,No,No
2884,Clear,8.9,-4.4,39,7.4,0,16.1,30.3,,No,No,No
949,Overcast,10.6,-0.6,46,13,360,16.1,30,,No,No,No
635,Overcast,6.1,-1.7,58,16.7,280,16.1,29.8,,No,No,No
3677,Clear,-2.2,-19.4,26,0,0,16.1,30.6,,No,No,No
916,Clear,5.6,-5,47,13,330,16.1,30,,No,No,No
6752,Overcast,3.3,-12.2,32,7.4,0,16.1,30,,No,No,No
785,Clear,7.2,-1.1,56,7.4,160,16.1,30.4,,No,No,No
4947,Overcast,8.9,-0.6,52,13,260,16.1,29.3,,No,No,No
5700,Partly_Cloudy,12.8,3.9,55,,0,16.1,29.4,,No,No,No
8489,Overcast,10.6,6.1,74,22.2,60,16.1,29.8,,No,No,No
1208,Scattered_Clouds,22.2,16.1,68,9.3,80,14.5,30.1,,No,No,No
569,Clear,-5,-16.7,40,,0,16.1,30,,No,No,No
2903,Light_Rain,9.4,7.8,90,13,70,4.8,29.8,0.8,No,Y,No
423,Clear,25.6,17.2,60,,0,11.3,30.1,,No,No,No
5299,Overcast,3.3,-9.4,39,5.6,0,16.1,30.3,,No,No,No
1481,Mostly_Cloudy,7.8,0.6,61,25.9,80,16.1,30.1,,No,No,No
2263,Snow,-3.3,-6.1,81,14.8,60,0.8,30.4,0.5,No,No,Y
4016,Clear,7.8,-6.7,35,11.1,300,16.1,30.2,,No,No,No
6941,Scattered_Clouds,7.8,-12.2,23,0,0,16.1,30.1,,No,No,No
1387,Haze,13.3,10,80,7.4,60,6.4,29.7,,No,No,No
6098,Overcast,12.2,6.1,66,13,80,16.1,29.7,,No,No,No
2284,Clear,26,14,47,11.1,20,16.1,30,,No,No,No
5072,Unknown,15,3,45,,0,,,,No,No,No
3867,Mostly_Cloudy,11.7,3.9,59,,0,16.1,30.1,,No,No,No
2404,Light_Rain,9.4,7.2,86,11.1,0,4.8,29.8,0.3,No,Y,No
1853,Light_Rain,12.8,11.7,93,5.6,120,4,29.9,0.8,No,Y,No
268,Clear,14.4,3.3,47,16.7,250,16.1,29.8,,No,No,No
428,Clear,11.7,6.7,71,7.4,270,14.5,29.9,,No,No,No
6593,Clear,1.1,-16.1,27,5.6,0,16.1,30.2,,No,No,No
2552,Clear,24.4,16.1,60,18.5,60,14.5,30.1,,No,No,No
4862,Clear,24,11,44,5.6,280,16.1,30,,No,No,No
8210,Clear,16.7,5,46,5.6,0,16.1,29.9,,No,No,No
6594,Clear,23.3,5,30,7.4,0,16.1,29.9,,No,No,No
557,Overcast,23.9,15.6,60,20.4,60,14.5,30.1,,No,No,No
3453,Clear,4.4,-12.2,29,22.2,310,16.1,29.8,,No,No,No
4811,Rain,6.7,5,89,7.4,40,2.4,29.8,2.8,No,Y,No
5427,Clear,19.4,8.3,49,5.6,290,16.1,30,,No,No,No
5113,Clear,21.7,13.3,59,9.3,0,16.1,30.1,,No,No,No
7860,Clear,22.8,16.1,66,0,0,12.9,30.2,,No,No,No
4943,Mostly_Cloudy,3.9,-1.1,70,24.1,250,16.1,29.5,,No,No,No
5305,Clear,3.3,-7.2,47,,0,16.1,30.3,,No,No,No
7105,Overcast,1.7,0,89,25.9,60,4,30.2,0.5,No,No,No
8005,Clear,24.4,13.3,50,7.4,0,16.1,30.1,,No,No,No
6490,Partly_Cloudy,21.1,19.4,90,5.6,0,8,29.6,,No,No,No
560,Overcast,8.9,5,77,13,70,16.1,29.7,,No,No,No
5441,Clear,1.7,-15,28,0,0,16.1,30.2,,No,No,No
5132,Clear,-9.4,-26.1,25,9.3,310,16.1,30.5,,No,No,No
2152,Clear,17.2,11.1,67,14.8,70,16.1,30.3,,No,No,No
383,Partly_Cloudy,14.4,12.2,87,,0,16.1,29.8,0.3,No,No,No
7738,Clear,10,-3.9,38,9.3,0,16.1,30.4,,No,No,No
1698,Clear,26.1,12.2,42,11.1,0,16.1,30.1,,No,No,No
7840,Partly_Cloudy,6.1,-6.1,42,25.9,290,16.1,29.7,,No,No,No
4758,Clear,21.1,9.4,47,5.6,280,12.9,30.1,,No,No,No
4207,Mostly_Cloudy,19.4,13.9,70,0,0,16.1,30,,No,No,No
8070,Clear,2.8,-5.6,54,18.5,230,16.1,30,,No,No,No
174,Overcast,2.2,0,86,20.4,70,6.4,30.3,0.3,No,No,No
5954,Clear,14.4,7.2,62,9.3,130,16.1,29.9,,No,No,No
2720,Clear,0.6,-12.2,38,14.8,300,16.1,29.9,,No,No,No
1012,Heavy_Rain,21.1,18.9,87,,0,2.4,30,0.8,No,Y,No
6408,Clear,26,9,34,5.6,100,16.1,30,,No,No,No
7987,Overcast,16.7,14.4,86,0,0,11.3,30.1,,No,No,No
3031,Haze,19.4,12.8,66,5.6,0,9.7,29.9,,No,No,No
757,Light_Snow,1.7,-3.3,70,13,90,2.4,30,0,No,No,Y
6665,Clear,10,2.8,61,13,180,16.1,30.2,,No,No,No
5464,Partly_Cloudy,8.9,0.6,56,16.7,300,16.1,30,,No,No,No
1077,Partly_Cloudy,16.7,10,65,7.4,0,16.1,30.4,,No,No,No
6230,Overcast,11.1,2.2,54,5.6,0,16.1,30,,No,No,No
6065,Clear,15,-4.4,26,7.4,0,16.1,30.1,,No,No,No
201,Clear,10.6,2.2,56,13,150,16.1,30.2,,No,No,No
5995,Clear,15.6,-6.7,21,7.4,0,16.1,30.3,,No,No,No
5294,Clear,3.9,-13.3,28,,0,16.1,30,,No,No,No
2888,Clear,23.3,15,59,,0,14.5,30.1,,No,No,No
4746,Overcast,12.2,6.1,66,0,0,16.1,29.6,,No,No,No
4523,Clear,28.3,19.4,58,7.4,0,16.1,29.8,,No,No,No
6063,Clear,9.4,-2.2,44,11.1,0,16.1,30,,No,No,No
2238,Clear,15.6,-1.7,31,13,30,16.1,30.1,,No,No,No
772,Overcast,6.1,-3.3,51,7.4,0,16.1,30,,No,No,No
8273,Clear,0.6,-16.1,28,9.3,0,16.1,30.5,,No,No,No
1203,Mostly_Cloudy,13.3,11.1,87,13,160,14.5,29.3,,No,No,No
6845,Clear,8.9,0,54,16.7,170,16.1,30.4,,No,No,No
1529,Clear,26.1,12.2,42,,0,16.1,29.8,,No,No,No
4937,Overcast,9.4,6.7,83,11.1,0,11.3,29.9,,No,No,No
4334,Rain,11,9,88,20.4,170,1.2,29.8,2.3,No,Y,No
3887,Unknown,16,5,48,,0,,,,No,No,No
4511,Mostly_Cloudy,1.1,-11.1,40,24.1,70,16.1,30.2,,No,No,No
7091,Clear,3.3,-8.9,41,7.4,0,16.1,30,,No,No,No
3037,Overcast,11.1,9.4,89,16.7,70,12.9,29.8,,No,No,No
7524,Partly_Cloudy,24,11,44,13,280,16.1,30,,No,No,No
2911,Overcast,7.2,3.9,80,13,290,16.1,29.5,,No,No,No
3681,Overcast,10,7.8,86,9.3,80,4,29.8,0.3,No,No,No
646,Clear,13.9,-0.6,37,14.8,250,16.1,29.8,,No,No,No
2567,Overcast,23.9,20.6,82,,0,16.1,29.8,,No,No,No
7870,Light_Snow,-3.9,-8.3,72,11.1,90,2,30.4,0,No,No,Y
7068,Overcast,10,-2.2,43,14.8,290,16.1,29.9,,No,No,No
1431,Clear,7.2,-2.2,52,9.3,160,16.1,30.4,,No,No,No
187,Clear,27,9,32,5.6,320,16.1,30,,No,No,No
7857,Clear,25.6,15.6,54,5.6,170,12.9,29.9,,No,No,No
2340,Clear,16.1,-8.3,18,18.5,360,16.1,30.1,,No,No,No
492,Clear,26.7,13.3,43,7.4,0,16.1,30,,No,No,No
7352,Clear,-10,-24.4,31,0,0,16.1,30.6,,No,No,No
5925,Overcast,11.1,9.4,89,16.7,60,6.4,29.8,,No,No,No
7029,Overcast,7.8,6.1,89,9.3,50,4,30,,No,No,No
7158,Unknown,20,8.9,49,9.3,300,16.1,29.9,,No,No,No
8126,Overcast,12.2,6.1,66,13,80,16.1,29.7,,No,No,No
2140,Clear,13.9,-4.4,28,5.6,160,16.1,30.4,,No,No,No
5948,Clear,15,-0.6,35,16.7,250,16.1,29.8,,No,No,No
8165,Clear,24.4,10,40,11.1,0,16.1,30.1,,No,No,No
2553,Overcast,25.6,17.2,60,5.6,0,14.5,29.9,,No,No,No
4920,Clear,6.7,-3.9,47,24.1,180,16.1,30.1,,No,No,No
1127,Clear,15,6.7,58,,0,16.1,30,,No,No,No
5078,Light_Rain,13.3,9.4,77,9.3,70,14.5,29.9,0,No,Y,No
5623,Overcast,7.2,6.1,93,7.4,0,4.8,30,,No,No,No
5637,Clear,-9.4,-26.7,24,7.4,0,16.1,30.5,,No,No,No
8271,Clear,20.6,12.8,61,0,0,14.5,30.1,,No,No,No
4364,Unknown,17,-3,26,,0,,,,No,No,No
17,Clear,21.7,11.1,51,16.7,70,16.1,30.2,,No,No,No
2360,Clear,29.4,6.7,24,7.4,0,11.3,30,,No,No,No
8332,Clear,4.4,-4.4,53,14.8,270,16.1,29.8,,No,No,No
7024,Light_Rain,20.6,19.4,93,0,0,8,30,2.3,No,Y,No
4291,Partly_Cloudy,13.3,1.1,44,,0,16.1,30.2,,No,No,No
8199,Mostly_Cloudy,5,-7.2,41,7.4,310,16.1,30.1,,No,No,No
7941,Light_Snow,-1.1,-3.9,82,7.4,0,3.2,29.8,0,No,No,Y
5431,Light_Snow,0,-1.7,88,22.2,40,1.2,30.1,2.3,No,No,Y
5116,Rain,5,3.9,93,22.2,70,1.6,29.8,6.6,No,Y,No
40,Overcast,7.8,1.1,63,9.3,50,16.1,30.4,,No,No,No
3969,Clear,1.1,-7.2,54,0,0,16.1,30.1,,No,No,No
4613,Clear,2.2,-10,41,9.3,0,16.1,30.1,,No,No,No
8261,Clear,30.6,11.1,30,5.6,0,12.9,30,,No,No,No
1508,Rain,1.1,-0.6,89,11.1,70,3.2,30.1,3.6,No,Y,No
1161,Clear,8.9,-3.3,42,16.7,290,16.1,29.9,,No,No,No
5165,Clear,24.4,11.1,43,5.6,0,14.5,30.1,,No,No,No
517,Partly_Cloudy,5,-7.8,40,13,300,16.1,30.1,,No,No,No
6859,Overcast,10,-1.1,46,,0,16.1,30,,No,No,No
6979,Overcast,3.3,-1.7,70,22.2,60,16.1,30.3,,No,No,No
6676,Clear,13.3,-8.3,22,13,60,16.1,30.5,,No,No,No
2442,Light_Rain,3.9,2.2,89,14.8,50,6.4,29.8,2,No,Y,No
3093,Overcast,7.8,4.4,79,7.4,0,12.9,30,,No,No,No
7063,Clear,15.6,0,35,13,270,16.1,29.8,,No,No,No
1672,Unknown,17,1,34,,0,,,,No,No,No
5332,Clear,4.4,-11.7,31,20.4,310,16.1,29.7,,No,No,No
1281,Clear,23.9,6.7,33,9.3,0,16.1,29.9,,No,No,No
2478,Light_Rain,10,1.1,54,7.4,0,12.9,29.6,0,No,Y,No
5031,Overcast,5,-2.2,60,14.8,50,16.1,30.2,,No,No,No
2227,Mostly_Cloudy,25,17.8,64,0,0,16.1,29.9,,No,No,No
5506,Clear,24.4,13.3,50,7.4,240,16.1,30.1,,No,No,No
5931,Overcast,7.2,2.8,74,9.3,90,16.1,30.1,0.3,No,No,No
4383,Haze,20.6,17.8,84,9.3,0,9.7,29.7,,No,No,No
1280,Overcast,8.9,5.6,80,20.4,30,16.1,29.8,,No,No,No
1418,Overcast,10,8.3,89,0,0,4.8,30,,No,No,No
1156,Overcast,21.7,12.8,57,9.3,0,16.1,29.9,,No,No,No
6284,Clear,-6.7,-17.2,44,,0,16.1,30.2,,No,No,No
6299,Clear,-0.6,-9.4,52,14.8,290,16.1,29.8,,No,No,No
2325,Clear,8.3,1.7,63,5.6,50,16.1,30.4,,No,No,No
1064,Clear,20.6,13.9,65,9.3,0,11.3,30.1,,No,No,No
6471,Partly_Cloudy,8.3,0,56,11.1,300,16.1,30,,No,No,No
6090,Scattered_Clouds,1.1,-12.8,35,13,290,16.1,29.9,,No,No,No
3394,Clear,7.8,2.2,68,11.1,0,16.1,30,,No,No,No
1894,Rain,17.2,15.6,90,0,0,3.2,29.8,0.8,No,Y,No
7706,Clear,0.6,-13.9,34,0,0,16.1,30.4,,No,No,No
6168,Light_Rain,3.3,2.2,93,18.5,70,4,30,0.3,No,Y,No
7671,Overcast,4.4,-2.2,63,20.4,260,16.1,29.5,,No,No,No
5449,Rain,13.9,11.7,87,11.1,170,2.4,30,1,No,Y,No
6140,Clear,3.3,-6.1,51,16.7,240,16.1,29.9,,No,No,No
2093,Scattered_Clouds,1.7,-13.3,33,14.8,180,16.1,30.4,,No,No,No
931,Clear,28.3,18.9,56,7.4,0,16.1,29.8,,No,No,No
728,Overcast,10.6,6.1,74,22.2,60,16.1,29.8,,No,No,No
5680,Light_Rain,15,7.2,60,5.6,0,12.9,30,0,No,Y,No
2600,Clear,4.4,-4.4,53,7.4,0,16.1,30.1,,No,No,No
1155,Overcast,7.8,6.1,89,11.1,100,4.8,29.7,0.5,No,No,No
128,Overcast,14.4,11.1,81,0,0,16.1,29.8,,No,No,No
5655,Clear,15,5.6,53,0,0,16.1,30.1,,No,No,No
1918,Overcast,11.1,6.1,71,11.1,0,16.1,29.7,,No,No,No
2143,Light_Rain,17.2,15,87,0,0,4.8,30.1,0.5,No,Y,No
5906,Clear,3.3,-13.3,29,14.8,40,16.1,30.1,,No,No,No
7239,Clear,-16.7,-28.3,37,11.1,300,16.1,30.5,,No,No,No
2671,Clear,28.3,6.1,24,7.4,0,12.9,30,,No,No,No
2202,Overcast,12.2,-1.1,40,0,0,16.1,29.9,,No,No,No
5145,Overcast,-1.7,-10.6,51,11.1,0,16.1,30,,No,No,No
7975,Unknown,13,9,77,,0,,,,No,No,No
5853,Light_Rain,8.9,5,77,9.3,0,9.7,30.2,0,No,Y,No
7697,Overcast,1.7,-8.3,48,9.3,0,16.1,30.1,,No,No,No
5312,Clear,22.8,13.3,55,13,240,16.1,30.1,,No,No,No
3235,Clear,31.1,11.1,29,7.4,0,12.9,30.1,,No,No,No
4886,Overcast,15.6,-2.2,30,0,0,16.1,30.1,,No,No,No
7152,Clear,3.9,-8.3,41,11.1,240,16.1,30,,No,No,No
4106,Partly_Cloudy,14.4,5.6,56,0,0,16.1,30.1,,No,No,No
4061,Light_Rain,5,2.8,86,20.4,60,4,30.1,0.8,No,Y,No
4899,Overcast,11.1,9.4,89,5.6,70,9.7,29.9,,No,No,No
5832,Light_Rain,11.7,8.9,83,0,0,8,29.7,0,No,Y,No
449,Mostly_Cloudy,20,13.3,65,0,0,16.1,29.7,0,No,No,No
1932,Mostly_Cloudy,8.3,-2.2,48,20.4,280,16.1,29.9,,No,No,No
6106,Overcast,11.1,8.9,86,14.8,80,16.1,29.8,,No,No,No
1686,Clear,19.4,12.8,66,7.4,240,16.1,30.1,,No,No,No
4675,Overcast,15,12.2,83,9.3,80,16.1,30.1,,No,No,No
1621,Light_Snow,1.1,-1.7,82,13,40,2.8,29.9,0.3,No,No,Y
975,Clear,12.8,5.6,62,0,0,16.1,29.8,,No,No,No
5334,Mostly_Cloudy,10,-2.8,41,14.8,290,16.1,29.9,,No,No,No
8411,Overcast,13.9,11.7,87,9.3,90,14.5,30.1,,No,No,No
3024,Overcast,10,1.7,57,20.4,290,16.1,29.5,,No,No,No
786,Clear,3.9,-10,36,5.6,0,16.1,30,,No,No,No
3923,Clear,13.9,-1.1,36,14.8,150,16.1,30.3,,No,No,No
2292,Clear,-2.8,-10.6,56,0,0,16.1,30.1,,No,No,No
4031,Clear,2.2,-5,59,5.6,0,16.1,30.2,,No,No,No
3515,Overcast,6.7,3.9,82,9.3,290,14.5,29.5,,No,No,No
6181,Mostly_Cloudy,30,18.3,49,5.6,0,11.3,30.1,,No,No,No
6227,Overcast,22.2,17.2,73,9.3,0,14.5,30.1,,No,No,No
5617,Overcast,25,20.6,76,5.6,0,16.1,29.8,,No,No,No
1536,Mostly_Cloudy,12.8,5.6,62,13,200,16.1,29.2,,No,No,No
2401,Clear,6.7,-10.6,28,11.1,70,16.1,30.1,,No,No,No
2874,Overcast,3.3,-9.4,39,5.6,0,16.1,30.3,,No,No,No
1649,Clear,15,-0.6,35,13,360,16.1,30.1,,No,No,No
6779,Overcast,8.9,5,77,7.4,280,12.9,29.9,,No,No,No
6835,Clear,10,2.2,59,,0,16.1,30.2,,No,No,No
1002,Clear,25,10,39,11.1,270,16.1,30,,No,No,No
5196,Light_Rain,17.8,14.4,80,,0,2.8,29.7,1,No,Y,No
5446,Clear,-1.1,-9.4,54,13,320,16.1,30.2,,No,No,No
173,Clear,3.9,-13.3,28,,0,16.1,30,,No,No,No
4875,Clear,10,-3.3,39,5.6,180,16.1,30.3,,No,No,No
7263,Haze,20,16.1,78,5.6,0,9.7,30,,No,No,No
3105,Overcast,3.3,-13.3,29,0,0,16.1,30.1,,No,No,No
924,Overcast,20,5,37,16.7,60,16.1,29.8,,No,No,No
7649,Overcast,10.6,2.8,59,5.6,0,16.1,30.2,,No,No,No
3609,Light_Rain,5.6,3.9,89,20.4,90,4,29.8,0,No,Y,No
2270,Clear,17.8,3.3,38,5.6,260,16.1,30.2,,No,No,No
7931,Partly_Cloudy,28.3,17.8,53,5.6,0,12.9,29.9,,No,No,No
2387,Clear,-2.8,-13.3,45,13,30,16.1,30.2,,No,No,No
3016,Clear,10.6,-6.7,29,5.6,0,16.1,30.1,,No,No,No
1805,Clear,10.6,-3.9,36,11.1,310,16.1,29.9,,No,No,No
4989,Overcast,1.7,-0.6,85,25.9,70,4.8,30.2,1.3,No,No,No
2385,Clear,2.2,-8.3,46,9.3,240,16.1,30,,No,No,No
346,Mostly_Cloudy,23.3,16.1,64,,0,14.5,30.1,,No,No,No
3374,Clear,16.1,11.1,72,9.3,0,16.1,30.3,,No,No,No
4524,Clear,4.4,-13.9,26,7.4,0,16.1,29.9,,No,No,No
6401,Heavy_Rain,18.3,17.2,93,5.6,0,0.8,29.8,6.9,Y,Y,No
8032,Clear,0,-12.2,40,13,300,16.1,29.8,,No,No,No
1913,Overcast,10,-1.7,44,0,0,16.1,30,,No,No,No
7627,Unknown,8,0,57,,0,,,,No,No,No
4573,Clear,22,11,50,9.3,260,16.1,30.1,,No,No,No
3827,Clear,7.2,-14.4,20,7.4,10,16.1,30.1,,No,No,No
525,Clear,28.3,10,32,7.4,0,14.5,30.1,,No,No,No
3607,Clear,15.6,-1.7,31,13,30,16.1,30.1,,No,No,No
3420,Heavy_Rain,18.3,17.2,93,5.6,0,0.8,29.8,6.9,Y,Y,No
384,Overcast,2.8,-7.8,46,9.3,0,16.1,30.1,,No,No,No
759,Mostly_Cloudy,3.3,-1.7,70,5.6,220,16.1,30.3,,No,No,No
4741,Light_Rain,8.3,-1.1,52,14.8,10,16.1,30.1,0,No,Y,No
2756,Clear,20,12.8,63,5.6,0,16.1,30.1,,No,No,No
4062,Partly_Cloudy,18.3,3.9,39,14.8,40,16.1,29.9,,No,No,No
7429,Scattered_Clouds,20,13.9,68,9.3,60,14.5,30.1,,No,No,No
7129,Light_Rain,7.2,6.1,93,9.3,80,2,29.7,0.5,No,Y,No
2090,Clear,12.2,-3.3,34,7.4,0,16.1,30.2,,No,No,No
2675,Partly_Cloudy,-7.8,-16.7,50,16.7,360,16.1,30.3,,No,No,No
1142,Clear,20,-5,18,0,0,16.1,30.4,,No,No,No
5247,Mostly_Cloudy,11.1,-3.3,37,,0,16.1,29.9,,No,No,No
5867,Light_Rain,4.4,3.3,93,14.8,80,2.4,29.9,0.5,No,Y,No
2929,Clear,3.3,-7.8,45,13,230,16.1,30,,No,No,No
2428,Clear,-2.2,-20,25,7.4,300,16.1,30.6,,No,No,No
3284,Mostly_Cloudy,29.4,21.7,63,7.4,0,11.3,29.7,,No,No,No
889,Partly_Cloudy,26,9,34,0,0,16.1,30,,No,No,No
1217,Clear,20.6,7.8,44,5.6,0,16.1,30,,No,No,No
2308,Overcast,3.3,-2.2,68,0,0,16.1,30.3,,No,No,No
7582,Overcast,12.2,8.3,77,7.4,0,16.1,29.8,,No,No,No
6142,Partly_Cloudy,6.7,-8.3,34,9.3,300,16.1,30,,No,No,No
7480,Light_Rain,1.7,-0.6,85,25.9,80,4,30.2,0.3,No,Y,No
4683,Overcast,20.6,7.8,44,9.3,0,16.1,29.8,,No,No,No
4980,Overcast,16.7,14.4,86,0,0,11.3,30.1,,No,No,No
241,Mostly_Cloudy,8.3,-2.8,46,20.4,280,16.1,29.9,,No,No,No
5986,Unknown,16.6,14.1,85,,0,,,,No,No,No
8074,Overcast,-6.1,-18.9,36,22.2,310,16.1,30,,No,No,No
355,Mostly_Cloudy,5.6,-3.3,53,16.7,290,16.1,30,,No,No,No
3238,Overcast,11.7,8.9,83,13,110,12.9,29.8,,No,No,No
4302,Scattered_Clouds,2.8,-3.9,62,7.4,280,16.1,29.9,,No,No,No
2856,Light_Rain,14.4,12.8,90,22.2,190,6.4,29.4,1,No,Y,No
1306,Overcast,17.8,14.4,80,0,0,11.3,30.1,,No,No,No
484,Clear,4.4,-17.8,19,,0,16.1,30.3,,No,No,No
7204,Scattered_Clouds,25,15,54,7.4,0,14.5,30.2,,No,No,No
